Payment_Name,ContractNumber,ContractStatus,SM_ACH_Order__c,Amount,Days_Since_Transmission,Current_Payment_Status__c,Current_Check_Collection_Status__c,Current_Return_code__c,Current_Check_Collection_Date__c,Expected_Payment_Status__c,Expected_Check_Collection_Status__c,Expected_Return_code__c,Expected_Return_Change__c,Basis,Report_Txn_Date,Report_Source_File,Reason,Section,Mismatch_Type,Accepted_By_Timeout_Routine,Is_Test_or_VIP_Contract,LastModifiedDate,SM_Historical_Collection_Status__c,Tier,flag_same_file_ambiguous,flag_date_later_plus_retcode,Estado_Aplicado
PY-01818526,00311156,Cancelled,a04UU00000HEOK3YAP,94,160,REJECTED,Not_collected,R01-pastdue date,2026-06-03,REJECTED,PENDING,,,collections,2026-04-17,Check Collections April 20 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:49.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01818546,00314094,Activated,a04UU00000HFR1aYAH,104,160,REJECTED,Not_collected,R01-pastdue date,2026-06-03,REJECTED,PENDING,,,collections,2026-04-17,Check Collections April 20 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:49.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01818549,00315308,Cancelled,a04UU00000HFR1oYAH,104,160,REJECTED,Not_collected,R01-pastdue date,2026-06-03,REJECTED,PENDING,,,collections,2026-04-17,Check Collections April 20 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:49.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01818552,00312988,Cancelled,a04UU00000HFePyYAL,104,160,REJECTED,Not_collected,R01-pastdue date,2026-06-03,REJECTED,PENDING,,,collections,2026-04-17,Check Collections April 20 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:49.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01818554,00308830,Activated,a04UU00000HGA01YAH,74,160,REJECTED,Not_collected,R01-pastdue date,2026-06-03,REJECTED,PENDING,,,collections,2026-04-17,Check Collections April 20 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:49.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01818558,00315894,Cancelled,a04UU00000HGhyTYAT,144,160,REJECTED,Not_collected,R01-pastdue date,2026-06-03,REJECTED,PENDING,,,collections,2026-04-17,Check Collections April 20 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01818561,00316831,Cancelled,a04UU00000HHP8HYAX,124,160,REJECTED,Not_collected,R01-pastdue date,2026-06-03,REJECTED,PENDING,,,collections,2026-04-17,Check Collections April 20 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01818566,00316849,Activated,a04UU00000HHYRhYAP,194,160,REJECTED,Not_collected,R01-pastdue date,2026-06-03,REJECTED,PENDING,,,collections,2026-04-17,Check Collections April 20 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01818567,00313710,Cancelled,a04UU00000HHYZlYAP,104,160,REJECTED,Not_collected,R01-pastdue date,2026-06-03,REJECTED,PENDING,,,collections,2026-04-17,Check Collections April 20 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01818582,00314094,Activated,a04UU00000HIGe1YAH,104,160,REJECTED,Not_collected,R01-pastdue date,2026-06-03,REJECTED,PENDING,,,collections,2026-04-17,Check Collections April 20 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01818585,00315308,Cancelled,a04UU00000HIGm5YAH,104,160,REJECTED,Not_collected,R01-pastdue date,2026-06-03,REJECTED,PENDING,,,collections,2026-04-17,Check Collections April 20 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01819314,00315386,Cancelled,a04UU00000GPiW7YAL,69,159,REJECTED,Not_collected,R01-pastdue date,2026-06-03,REJECTED,PENDING,,,collections,2026-04-20,Check Collections April 21 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01819323,00317113,Cancelled,a04UU00000HIwF3YAL,169,159,REJECTED,Not_collected,R01-pastdue date,2026-05-05,REJECTED,PENDING,,,collections,2026-04-21,Check Collections April 22 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01819324,00317115,Cancelled,a04UU00000HIwzpYAD,139,159,REJECTED,Not_collected,R01-pastdue date,2026-06-03,REJECTED,PENDING,,,collections,2026-04-20,Check Collections April 21 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01820256,00316489,Cancelled,a04UU00000HEerpYAD,154,158,REJECTED,Not_collected,R01-pastdue date,2026-06-04,REJECTED,PENDING,,,collections,2026-04-21,Check Collections April 22 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01821271,00309448,Activated,a048W00007vcV7RQAU,69,155,REJECTED,Not_collected,R01-pastdue date,2026-05-05,REJECTED,PENDING,,,collections,2026-04-22,Check Collections April 23-27 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01821274,00313710,Cancelled,a04UU000006C3eiYAC,79,155,REJECTED,Not_collected,R01-pastdue date,2026-06-05,REJECTED,PENDING,,,collections,2026-04-22,Check Collections April 23-27 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01821300,00316755,Activated,a04UU00000HIt7VYAT,124,155,REJECTED,Not_collected,R01-pastdue date,2026-06-05,REJECTED,PENDING,,,collections,2026-04-22,Check Collections April 23-27 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01821302,00316478,Activated,a04UU00000HIyGrYAL,124,155,REJECTED,Not_collected,R01-pastdue date,2026-05-07,REJECTED,PENDING,,,collections,2026-04-23,Check Collections April 23-27 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01821303,00317136,Cancelled,a04UU00000HJ8ZZYA1,119,155,REJECTED,Not_collected,R01-pastdue date,2026-05-05,REJECTED,PENDING,,,collections,2026-04-22,Check Collections April 23-27 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01821304,00317163,Activated,a04UU00000HJPDpYAP,129,155,REJECTED,Not_collected,R01-pastdue date,2026-06-05,REJECTED,PENDING,,,collections,2026-04-22,Check Collections April 23-27 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01821307,00316849,Activated,a04UU00000HJrlBYAT,89,155,REJECTED,Not_collected,R01-pastdue date,2026-06-05,REJECTED,PENDING,,,collections,2026-04-22,Check Collections April 23-27 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01822362,00316708,Activated,a04UU00000HGiUjYAL,79,152,REJECTED,Not_collected,R01-pastdue date,2026-05-07,REJECTED,PENDING,,,collections,2026-04-27,Check Collections April 28 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01822377,00317080,Cancelled,a04UU00000HJFb3YAH,144,152,REJECTED,Not_collected,R01-pastdue date,2026-05-12,REJECTED,PENDING,,,collections,2026-04-28,Check Collections April 29 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01822381,00317190,Cancelled,a04UU00000HJlRFYA1,99,152,REJECTED,Not_collected,R01-pastdue date,2026-05-12,REJECTED,PENDING,,,collections,2026-04-28,Check Collections April 29 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01822382,00317208,Cancelled,a04UU00000HJzlxYAD,129,152,REJECTED,Not_collected,R01-pastdue date,2026-05-07,REJECTED,PENDING,,,collections,2026-04-27,Check Collections April 28 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824425,00312796,Cancelled,a04UU0000063mxVYAQ,79,148,REJECTED,Not_collected,R01-pastdue date,2026-05-11,REJECTED,PENDING,,,collections,2026-04-29,Check Collections April 30 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824426,00313841,Cancelled,a04UU000007XW9xYAG,75,148,REJECTED,Not_collected,R01-pastdue date,2026-05-11,REJECTED,PENDING,,,collections,2026-04-29,Check Collections April 30 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824427,00313884,Cancelled,a04UU000007XWEnYAO,99,148,REJECTED,Not_collected,R01-pastdue date,2026-05-11,REJECTED,PENDING,,,collections,2026-04-29,Check Collections April 30 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824442,00314929,Cancelled,a04UU00000DUVAAYA5,75,148,REJECTED,Not_collected,R01-pastdue date,2026-05-06,REJECTED,PENDING,,,collections,2026-04-28,Check Collections April 29 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824446,00315870,Cancelled,a04UU00000GExa5YAD,69,148,REJECTED,Not_collected,R01-pastdue date,2026-05-11,REJECTED,PENDING,,,collections,2026-04-29,Check Collections April 30 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824448,00315466,Activated,a04UU00000GZc1BYAT,69,148,REJECTED,Not_collected,R01-pastdue date,2026-05-06,REJECTED,PENDING,,,collections,2026-04-28,Check Collections April 29 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824476,00315648,Activated,a04UU00000HJTCbYAP,94,148,REJECTED,Not_collected,R01-pastdue date,2026-05-11,REJECTED,PENDING,,,collections,2026-04-29,Check Collections April 30 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824477,00317188,Cancelled,a04UU00000HJitBYAT,139,148,REJECTED,Not_collected,R01-pastdue date,2026-05-11,REJECTED,PENDING,,,collections,2026-04-29,Check Collections April 30 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824580,00317022,Cancelled,a04UU00000HHiFlYAL,169,147,REJECTED,Not_collected,R01-pastdue date,2026-05-07,REJECTED,PENDING,,,collections,2026-04-29,Check Collections April 30 2026.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824691,00309371,Activated,a048W00007uuSr1QAE,79,146,REJECTED,Not_collected,R01-pastdue date,2026-06-16,REJECTED,PENDING,,,collections,2026-05-01,Check Collections May 1-4.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:47:50.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824809,00315733,Cancelled,a04UU00000GoMLtYAN,69,146,REJECTED,Not_collected,R01-pastdue date,2026-05-08,REJECTED,RETURN,R01,,returns,2026-04-30,ACH Returns April 30 2026.pdf,INSUFFICIENT FUNDS,,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824813,00315717,Activated,a04UU00000Grsp3YAB,69,146,REJECTED,Not_collected,R01-pastdue date,2026-06-16,REJECTED,PENDING,,,collections,2026-05-01,Check Collections May 1-4.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824824,00315657,Cancelled,a04UU00000H0eEzYAJ,69,146,REJECTED,Not_collected,R01-pastdue date,2026-06-16,REJECTED,PENDING,,,collections,2026-05-01,Check Collections May 1-4.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824828,00316097,Activated,a04UU00000HAaLNYA1,124,146,REJECTED,Not_collected,R01-pastdue date,2026-05-08,REJECTED,RETURN,R01,,returns,2026-04-30,ACH Returns April 30 2026.pdf,INSUFFICIENT FUNDS,,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824831,00314888,Cancelled,a04UU00000HBjCvYAL,104,146,REJECTED,Not_collected,R01-pastdue date,2026-06-16,REJECTED,PENDING,,,collections,2026-05-01,Check Collections May 1-4.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824832,00315598,Activated,a04UU00000HBjT3YAL,94,146,REJECTED,Not_collected,R01-pastdue date,2026-06-16,REJECTED,PENDING,,,collections,2026-05-01,Check Collections May 1-4.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824835,00316165,Activated,a04UU00000HC67tYAD,124,146,REJECTED,Not_collected,R01-pastdue date,2026-05-12,REJECTED,RETURN,R01,,returns,2026-04-30,ACH Returns April 30 2026.pdf,INSUFFICIENT FUNDS,,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824838,00315920,Activated,a04UU00000HC7rxYAD,79,146,REJECTED,Not_collected,R01-pastdue date,2026-05-08,REJECTED,RETURN,R01,,returns,2026-04-30,ACH Returns April 30 2026.pdf,INSUFFICIENT FUNDS,,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824856,00316097,Activated,a04UU00000HE5XVYA1,124,146,REJECTED,Not_collected,R01-pastdue date,2026-05-08,REJECTED,RETURN,R01,,returns,2026-04-30,ACH Returns April 30 2026.pdf,INSUFFICIENT FUNDS,,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824858,00316366,Activated,a04UU00000HE5cLYAT,124,146,REJECTED,Not_collected,R01-pastdue date,2026-05-12,REJECTED,RETURN,R01,,returns,2026-04-30,ACH Returns April 30 2026.pdf,INSUFFICIENT FUNDS,,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824859,00314888,Cancelled,a04UU00000HELFoYAP,104,146,REJECTED,Not_collected,R01-pastdue date,2026-06-16,REJECTED,PENDING,,,collections,2026-05-01,Check Collections May 1-4.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824860,00315598,Activated,a04UU00000HELFrYAP,94,146,REJECTED,Not_collected,R01-pastdue date,2026-06-16,REJECTED,PENDING,,,collections,2026-05-01,Check Collections May 1-4.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824861,00315974,Cancelled,a04UU00000HELFtYAP,144,146,REJECTED,Not_collected,R01-pastdue date,2026-06-16,REJECTED,PENDING,,,collections,2026-05-01,Check Collections May 1-4.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824870,00314834,Activated,a04UU00000HEOKAYA5,100,146,REJECTED,Not_collected,R01-pastdue date,2026-05-12,REJECTED,RETURN,R01,,returns,2026-04-30,ACH Returns April 30 2026.pdf,INSUFFICIENT FUNDS,,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824882,00315920,Activated,a04UU00000HFcpZYAT,104,146,REJECTED,Not_collected,R01-pastdue date,2026-05-08,REJECTED,RETURN,R01,,returns,2026-04-30,ACH Returns April 30 2026.pdf,INSUFFICIENT FUNDS,,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824892,00314888,Cancelled,a04UU00000HGhTqYAL,104,146,REJECTED,Not_collected,R01-pastdue date,2026-06-16,REJECTED,PENDING,,,collections,2026-05-01,Check Collections May 1-4.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824895,00315974,Cancelled,a04UU00000HGi3JYAT,144,146,REJECTED,Not_collected,R01-pastdue date,2026-06-16,REJECTED,PENDING,,,collections,2026-05-01,Check Collections May 1-4.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824897,00316144,Cancelled,a04UU00000HGi89YAD,124,146,REJECTED,Not_collected,R01-pastdue date,2026-06-16,REJECTED,PENDING,,,collections,2026-05-01,Check Collections May 1-4.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824899,00316165,Activated,a04UU00000HGiBNYA1,124,146,REJECTED,Not_collected,R01-pastdue date,2026-05-12,REJECTED,RETURN,R01,,returns,2026-04-30,ACH Returns April 30 2026.pdf,INSUFFICIENT FUNDS,,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824900,00316366,Activated,a04UU00000HGiGDYA1,124,146,REJECTED,Not_collected,R01-pastdue date,2026-05-12,REJECTED,RETURN,R01,,returns,2026-04-30,ACH Returns April 30 2026.pdf,INSUFFICIENT FUNDS,,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824903,00314834,Activated,a04UU00000HGxooYAD,100,146,REJECTED,Not_collected,R01-pastdue date,2026-05-12,REJECTED,RETURN,R01,,returns,2026-04-30,ACH Returns April 30 2026.pdf,INSUFFICIENT FUNDS,,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824922,00315222,Cancelled,a04UU00000HIGkTYAX,104,146,REJECTED,Not_collected,R01-pastdue date,2026-06-16,REJECTED,PENDING,,,collections,2026-05-01,Check Collections May 1-4.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824937,00312988,Cancelled,a04UU00000HItAjYAL,104,146,REJECTED,Not_collected,R01-pastdue date,2026-06-16,REJECTED,PENDING,,,collections,2026-05-01,Check Collections May 1-4.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824939,00308830,Activated,a04UU00000HIyn7YAD,74,146,REJECTED,Not_collected,R01-pastdue date,2026-06-16,REJECTED,PENDING,,,collections,2026-05-01,Check Collections May 1-4.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824942,00316757,Cancelled,a04UU00000HIytZYAT,89,146,REJECTED,Not_collected,R01-pastdue date,2026-05-12,REJECTED,RETURN,R01,,returns,2026-04-30,ACH Returns April 30 2026.pdf,INSUFFICIENT FUNDS,,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824953,00317018,Cancelled,a04UU00000HJ3wTYAT,99,146,REJECTED,Not_collected,R01-pastdue date,2026-06-16,REJECTED,PENDING,,,collections,2026-05-01,Check Collections May 1-4.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824960,00315894,Cancelled,a04UU00000HJRXNYA5,144,146,REJECTED,Not_collected,R01-pastdue date,2026-06-16,REJECTED,PENDING,,,collections,2026-05-01,Check Collections May 1-4.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824969,00316097,Activated,a04UU00000HJhnSYAT,124,146,REJECTED,Not_collected,R01-pastdue date,2026-05-08,REJECTED,RETURN,R01,,returns,2026-04-30,ACH Returns April 30 2026.pdf,INSUFFICIENT FUNDS,,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824974,00314888,Cancelled,a04UU00000HJjxMYAT,104,146,REJECTED,Not_collected,R01-pastdue date,2026-06-16,REJECTED,PENDING,,,collections,2026-05-01,Check Collections May 1-4.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824976,00315974,Cancelled,a04UU00000HJjxRYAT,144,146,REJECTED,Not_collected,R01-pastdue date,2026-06-16,REJECTED,PENDING,,,collections,2026-05-01,Check Collections May 1-4.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824977,00316165,Activated,a04UU00000HJjyvYAD,124,146,REJECTED,Not_collected,R01-pastdue date,2026-05-12,REJECTED,RETURN,R01,,returns,2026-04-30,ACH Returns April 30 2026.pdf,INSUFFICIENT FUNDS,,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824978,00316144,Cancelled,a04UU00000HJjywYAD,124,146,REJECTED,Not_collected,R01-pastdue date,2026-06-16,REJECTED,PENDING,,,collections,2026-05-01,Check Collections May 1-4.pdf,NSF,PENDING,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824983,00316366,Activated,a04UU00000HJjz1YAD,124,146,REJECTED,Not_collected,R01-pastdue date,2026-05-12,REJECTED,RETURN,R01,,returns,2026-04-30,ACH Returns April 30 2026.pdf,INSUFFICIENT FUNDS,,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01824984,00314834,Activated,a04UU00000HK5UpYAL,100,146,REJECTED,Not_collected,R01-pastdue date,2026-05-12,REJECTED,RETURN,R01,,returns,2026-04-30,ACH Returns April 30 2026.pdf,INSUFFICIENT FUNDS,,SUBESTADO_MENOR,False,False,2026-07-31T21:48:44.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01826320,00317253,Cancelled,a04UU00000HKSkjYAH,139,145,REJECTED,Not_collected,R01-pastdue date,2026-05-12,REJECTED,RETURN,R01,,returns,2026-05-01,ACH Returns May 1-4 2026.pdf,INSUFFICIENT FUNDS,,SUBESTADO_MENOR,False,False,2026-07-31T21:48:45.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01826321,00317278,Cancelled,a04UU00000HKkkrYAD,139,145,REJECTED,Not_collected,R01-pastdue date,2026-05-11,REJECTED,RETURN,R01,,returns,2026-05-01,ACH Returns May 1-4 2026.pdf,INSUFFICIENT FUNDS,,SUBESTADO_MENOR,False,False,2026-07-31T21:48:45.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
PY-01828923,00316478,Activated,a04UU00000HELnZYAX,99,140,REJECTED,NOT_COLLECTED,R02,2026-05-20,REJECTED,PENDING,,,collections,2026-05-06,Check Collections May 7.pdf,R02 ACCOUNT CLOSE,PENDING,SUBESTADO_MENOR,False,False,2026-09-14T19:22:52.000+0000,,T7_PROBABLEMENTE_YA_CORRECTO_SUBESTADO,False,True,
